"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"Codering_3";"WekelijkseSporters_6";"Eenzaam_28"
"32333";"20300";"MW00000";"BU19700303";"2020JJ00";"Noardeast-Fryslân";"BU19700303";"31.6";"51.1"
"32336";"20300";"MW00000";"BU19700307";"2020JJ00";"Noardeast-Fryslân";"BU19700307";"36.6";"35.8"
"32339";"20300";"MW00000";"BU19700308";"2020JJ00";"Noardeast-Fryslân";"BU19700308";"36.9";"35.2"
"32342";"20300";"MW00000";"BU19700309";"2020JJ00";"Noardeast-Fryslân";"BU19700309";"34.6";"41.6"
"32345";"20300";"MW00000";"WK197004";"2020JJ00";"Noardeast-Fryslân";"WK197004";"35.8";"39.6"
"32348";"20300";"MW00000";"BU19700400";"2020JJ00";"Noardeast-Fryslân";"BU19700400";"36.6";"40.3"
"32351";"20300";"MW00000";"BU19700401";"2020JJ00";"Noardeast-Fryslân";"BU19700401";"32.0";"39.4"
"32354";"20300";"MW00000";"BU19700408";"2020JJ00";"Noardeast-Fryslân";"BU19700408";"37.4";"37.0"
"32357";"20300";"MW00000";"BU19700409";"2020JJ00";"Noardeast-Fryslân";"BU19700409";"37.5";"33.3"
"32360";"20300";"MW00000";"WK197005";"2020JJ00";"Noardeast-Fryslân";"WK197005";"34.1";"43.1"
"32363";"20300";"MW00000";"BU19700500";"2020JJ00";"Noardeast-Fryslân";"BU19700500";"36.5";"41.2"
"32366";"20300";"MW00000";"BU19700501";"2020JJ00";"Noardeast-Fryslân";"BU19700501";"33.2";"46.8"
"32369";"20300";"MW00000";"BU19700502";"2020JJ00";"Noardeast-Fryslân";"BU19700502";"28.0";"48.5"
"32372";"20300";"MW00000";"BU19700503";"2020JJ00";"Noardeast-Fryslân";"BU19700503";"30.6";"43.1"
"32375";"20300";"MW00000";"BU19700506";"2020JJ00";"Noardeast-Fryslân";"BU19700506";"35.5";"38.9"
"32378";"20300";"MW00000";"BU19700507";"2020JJ00";"Noardeast-Fryslân";"BU19700507";"31.4";"47.6"
"32381";"20300";"MW00000";"BU19700508";"2020JJ00";"Noardeast-Fryslân";"BU19700508";"34.7";"44.4"
"32384";"20300";"MW00000";"BU19700509";"2020JJ00";"Noardeast-Fryslân";"BU19700509";"38.7";"36.7"
"32387";"20300";"MW00000";"WK197006";"2020JJ00";"Noardeast-Fryslân";"WK197006";"35.2";"40.7"
"32390";"20300";"MW00000";"BU19700600";"2020JJ00";"Noardeast-Fryslân";"BU19700600";"35.0";"42.9"
"32393";"20300";"MW00000";"BU19700601";"2020JJ00";"Noardeast-Fryslân";"BU19700601";"34.2";"42.3"
"32396";"20300";"MW00000";"BU19700602";"2020JJ00";"Noardeast-Fryslân";"BU19700602";"32.7";"41.3"
"32399";"20300";"MW00000";"BU19700603";"2020JJ00";"Noardeast-Fryslân";"BU19700603";"32.4";"35.1"
"32402";"20300";"MW00000";"BU19700604";"2020JJ00";"Noardeast-Fryslân";"BU19700604";"36.0";"32.7"
"32405";"20300";"MW00000";"BU19700605";"2020JJ00";"Noardeast-Fryslân";"BU19700605";"37.8";"37.0"
"32408";"20300";"MW00000";"BU19700608";"2020JJ00";"Noardeast-Fryslân";"BU19700608";"37.5";"34.4"
"32411";"20300";"MW00000";"BU19700609";"2020JJ00";"Noardeast-Fryslân";"BU19700609";"37.6";"33.5"
"32414";"20300";"MW00000";"WK197007";"2020JJ00";"Noardeast-Fryslân";"WK197007";"32.9";"37.6"
"32417";"20300";"MW00000";"BU19700700";"2020JJ00";"Noardeast-Fryslân";"BU19700700";"33.5";"38.4"
"32420";"20300";"MW00000";"BU19700701";"2020JJ00";"Noardeast-Fryslân";"BU19700701";"29.0";"42.6"
"32423";"20300";"MW00000";"BU19700702";"2020JJ00";"Noardeast-Fryslân";"BU19700702";"36.5";"33.0"
"32426";"20300";"MW00000";"BU19700703";"2020JJ00";"Noardeast-Fryslân";"BU19700703";"33.1";"34.4"
"32429";"20300";"MW00000";"BU19700708";"2020JJ00";"Noardeast-Fryslân";"BU19700708";"32.4";"39.9"
"32432";"20300";"MW00000";"BU19700709";"2020JJ00";"Noardeast-Fryslân";"BU19700709";"33.4";"33.2"
"32435";"20300";"MW00000";"WK197008";"2020JJ00";"Noardeast-Fryslân";"WK197008";"35.0";"40.2"
"32438";"20300";"MW00000";"BU19700800";"2020JJ00";"Noardeast-Fryslân";"BU19700800";"34.4";"41.2"
"32441";"20300";"MW00000";"BU19700801";"2020JJ00";"Noardeast-Fryslân";"BU19700801";"36.8";"40.5"
"32444";"20300";"MW00000";"BU19700802";"2020JJ00";"Noardeast-Fryslân";"BU19700802";"30.3";"40.8"
"32447";"20300";"MW00000";"BU19700803";"2020JJ00";"Noardeast-Fryslân";"BU19700803";"32.5";"39.1"
"32450";"20300";"MW00000";"BU19700807";"2020JJ00";"Noardeast-Fryslân";"BU19700807";"38.7";"36.6"
"32453";"20300";"MW00000";"BU19700808";"2020JJ00";"Noardeast-Fryslân";"BU19700808";"40.2";"37.7"
"32456";"20300";"MW00000";"BU19700809";"2020JJ00";"Noardeast-Fryslân";"BU19700809";"35.0";"36.6"
"32459";"20300";"MW00000";"WK197009";"2020JJ00";"Noardeast-Fryslân";"WK197009";"40.9";"39.6"
"32462";"20300";"MW00000";"BU19700900";"2020JJ00";"Noardeast-Fryslân";"BU19700900";"40.5";"40.1"
"32465";"20300";"MW00000";"BU19700909";"2020JJ00";"Noardeast-Fryslân";"BU19700909";"43.9";"36.8"
"32468";"20300";"MW00000";"WK197010";"2020JJ00";"Noardeast-Fryslân";"WK197010";"38.6";"36.8"
"32471";"20300";"MW00000";"BU19701000";"2020JJ00";"Noardeast-Fryslân";"BU19701000";"39.3";"37.4"
"32474";"20300";"MW00000";"BU19701001";"2020JJ00";"Noardeast-Fryslân";"BU19701001";"35.9";"37.1"
"32477";"20300";"MW00000";"BU19701002";"2020JJ00";"Noardeast-Fryslân";"BU19701002";"35.1";"37.7"
"32480";"20300";"MW00000";"BU19701003";"2020JJ00";"Noardeast-Fryslân";"BU19701003";"32.2";"34.3"
"32483";"20300";"MW00000";"BU19701004";"2020JJ00";"Noardeast-Fryslân";"BU19701004";"39.2";"34.6"
"32486";"20300";"MW00000";"BU19701005";"2020JJ00";"Noardeast-Fryslân";"BU19701005";"35.6";"34.7"
"32489";"20300";"MW00000";"BU19701006";"2020JJ00";"Noardeast-Fryslân";"BU19701006";"44.8";"37.3"
"32492";"20300";"MW00000";"BU19701008";"2020JJ00";"Noardeast-Fryslân";"BU19701008";"44.9";"36.3"
"32495";"20300";"MW00000";"BU19701009";"2020JJ00";"Noardeast-Fryslân";"BU19701009";"36.9";"37.4"
"32498";"20300";"MW00000";"WK197011";"2020JJ00";"Noardeast-Fryslân";"WK197011";"41.7";"41.0"
"32501";"20300";"MW00000";"BU19701100";"2020JJ00";"Noardeast-Fryslân";"BU19701100";"41.6";"41.2"
"32504";"20300";"MW00000";"BU19701109";"2020JJ00";"Noardeast-Fryslân";"BU19701109";"42.2";"36.2"
"32507";"20300";"MW00000";"WK197012";"2020JJ00";"Noardeast-Fryslân";"WK197012";"37.8";"42.2"
"32510";"20300";"MW00000";"BU19701200";"2020JJ00";"Noardeast-Fryslân";"BU19701200";"40.8";"41.5"
"32513";"20300";"MW00000";"BU19701201";"2020JJ00";"Noardeast-Fryslân";"BU19701201";"35.5";"43.1"
"32516";"20300";"MW00000";"BU19701202";"2020JJ00";"Noardeast-Fryslân";"BU19701202";"37.4";"43.3"
"32519";"20300";"MW00000";"BU19701203";"2020JJ00";"Noardeast-Fryslân";"BU19701203";"35.3";"45.4"
"32522";"20300";"MW00000";"BU19701204";"2020JJ00";"Noardeast-Fryslân";"BU19701204";"44.4";"33.1"
"32525";"20300";"MW00000";"BU19701206";"2020JJ00";"Noardeast-Fryslân";"BU19701206";"37.4";"39.9"
"32528";"20300";"MW00000";"BU19701207";"2020JJ00";"Noardeast-Fryslân";"BU19701207";"36.7";"38.9"
"32531";"20300";"MW00000";"BU19701208";"2020JJ00";"Noardeast-Fryslân";"BU19701208";"42.8";"40.7"
"32534";"20300";"MW00000";"BU19701209";"2020JJ00";"Noardeast-Fryslân";"BU19701209";"35.2";"41.1"
"32537";"20300";"MW00000";"WK197013";"2020JJ00";"Noardeast-Fryslân";"WK197013";"39.1";"37.3"
"32540";"20300";"MW00000";"BU19701300";"2020JJ00";"Noardeast-Fryslân";"BU19701300";"39.0";"37.9"
"32543";"20300";"MW00000";"BU19701301";"2020JJ00";"Noardeast-Fryslân";"BU19701301";"37.5";"37.2"
"32546";"20300";"MW00000";"BU19701302";"2020JJ00";"Noardeast-Fryslân";"BU19701302";"41.3";"36.5"
"32549";"20300";"MW00000";"BU19701308";"2020JJ00";"Noardeast-Fryslân";"BU19701308";"38.4";"37.6"
"32552";"20300";"MW00000";"BU19701309";"2020JJ00";"Noardeast-Fryslân";"BU19701309";"35.7";"37.4"
"32555";"20300";"MW00000";"WK197014";"2020JJ00";"Noardeast-Fryslân";"WK197014";"38.7";"39.5"
"32558";"20300";"MW00000";"BU19701400";"2020JJ00";"Noardeast-Fryslân";"BU19701400";"38.7";"39.6"
"32561";"20300";"MW00000";"BU19701401";"2020JJ00";"Noardeast-Fryslân";"BU19701401";"37.5";"39.9"
"32564";"20300";"MW00000";"BU19701402";"2020JJ00";"Noardeast-Fryslân";"BU19701402";"40.8";"40.8"
"32567";"20300";"MW00000";"BU19701409";"2020JJ00";"Noardeast-Fryslân";"BU19701409";"41.8";"35.5"
"32570";"20300";"MW00000";"GM1695";"2020JJ00";"Noord-Beveland";"GM1695";"38.1";"46.2"
"32573";"20300";"MW00000";"WK169500";"2020JJ00";"Noord-Beveland";"WK169500";"39.8";"46.9"
"32576";"20300";"MW00000";"BU16950000";"2020JJ00";"Noord-Beveland";"BU16950000";"39.3";"47.7"
"32579";"20300";"MW00000";"BU16950001";"2020JJ00";"Noord-Beveland";"BU16950001";"42.1";"45.1"
"32582";"20300";"MW00000";"BU16950009";"2020JJ00";"Noord-Beveland";"BU16950009";"39.9";"41.4"
"32585";"20300";"MW00000";"WK169501";"2020JJ00";"Noord-Beveland";"WK169501";"38.8";"46.9"
"32588";"20300";"MW00000";"BU16950100";"2020JJ00";"Noord-Beveland";"BU16950100";"38.7";"47.4"
"32591";"20300";"MW00000";"BU16950109";"2020JJ00";"Noord-Beveland";"BU16950109";"40.5";"39.4"
"32594";"20300";"MW00000";"WK169502";"2020JJ00";"Noord-Beveland";"WK169502";"37.3";"44.2"
"32597";"20300";"MW00000";"BU16950200";"2020JJ00";"Noord-Beveland";"BU16950200";"35.9";"46.3"
"32600";"20300";"MW00000";"BU16950209";"2020JJ00";"Noord-Beveland";"BU16950209";"41.6";"37.8"
"32603";"20300";"MW00000";"WK169503";"2020JJ00";"Noord-Beveland";"WK169503";"37.6";"44.7"
"32606";"20300";"MW00000";"BU16950300";"2020JJ00";"Noord-Beveland";"BU16950300";"37.4";"45.2"
"32609";"20300";"MW00000";"BU16950301";"2020JJ00";"Noord-Beveland";"BU16950301";"39.2";"44.2"
"32612";"20300";"MW00000";"BU16950309";"2020JJ00";"Noord-Beveland";"BU16950309";"37.5";"41.6"
"32615";"20300";"MW00000";"WK169504";"2020JJ00";"Noord-Beveland";"WK169504";"36.1";"47.0"
"32618";"20300";"MW00000";"BU16950400";"2020JJ00";"Noord-Beveland";"BU16950400";"35.8";"47.8"
"32621";"20300";"MW00000";"BU16950409";"2020JJ00";"Noord-Beveland";"BU16950409";"39.6";"37.3"
"32624";"20300";"MW00000";"WK169505";"2020JJ00";"Noord-Beveland";"WK169505";"36.7";"48.6"
"32627";"20300";"MW00000";"BU16950500";"2020JJ00";"Noord-Beveland";"BU16950500";"36.7";"49.6"
"32630";"20300";"MW00000";"BU16950509";"2020JJ00";"Noord-Beveland";"BU16950509";"36.8";"43.1"
"32633";"20300";"MW00000";"GM1699";"2020JJ00";"Noordenveld";"GM1699";"44.7";"43.1"
"32636";"20300";"MW00000";"WK169900";"2020JJ00";"Noordenveld";"WK169900";"43.8";"44.4"
"32639";"20300";"MW00000";"BU16990000";"2020JJ00";"Noordenveld";"BU16990000";"38.2";"48.1"
"32642";"20300";"MW00000";"BU16990010";"2020JJ00";"Noordenveld";"BU16990010";"48.8";"42.0"
"32645";"20300";"MW00000";"BU16990020";"2020JJ00";"Noordenveld";"BU16990020";"46.7";"38.9"
"32648";"20300";"MW00000";"BU16990030";"2020JJ00";"Noordenveld";"BU16990030";"46.6";"41.7"
"32651";"20300";"MW00000";"BU16990040";"2020JJ00";"Noordenveld";"BU16990040";"45.9";"42.6"
"32654";"20300";"MW00000";"BU16990050";"2020JJ00";"Noordenveld";"BU16990050";"46.4";"43.5"
"32657";"20300";"MW00000";"BU16990060";"2020JJ00";"Noordenveld";"BU16990060";"44.2";"37.6"
"32660";"20300";"MW00000";"BU16990070";"2020JJ00";"Noordenveld";"BU16990070";"43.7";"39.8"
"32663";"20300";"MW00000";"BU16990080";"2020JJ00";"Noordenveld";"BU16990080";"50.5";"34.1"
"32666";"20300";"MW00000";"BU16990090";"2020JJ00";"Noordenveld";"BU16990090";"45.7";"38.0"
"32669";"20300";"MW00000";"WK169901";"2020JJ00";"Noordenveld";"WK169901";"43.5";"40.3"
"32672";"20300";"MW00000";"BU16990100";"2020JJ00";"Noordenveld";"BU16990100";"37.4";"42.9"
"32675";"20300";"MW00000";"BU16990110";"2020JJ00";"Noordenveld";"BU16990110";"39.8";"38.8"
"32678";"20300";"MW00000";"BU16990120";"2020JJ00";"Noordenveld";"BU16990120";"43.5";"40.3"
"32681";"20300";"MW00000";"BU16990130";"2020JJ00";"Noordenveld";"BU16990130";"42.4";"41.2"
"32684";"20300";"MW00000";"BU16990140";"2020JJ00";"Noordenveld";"BU16990140";"50.9";"37.3"
"32687";"20300";"MW00000";"WK169903";"2020JJ00";"Noordenveld";"WK169903";"43.3";"42.8"
"32690";"20300";"MW00000";"BU16990300";"2020JJ00";"Noordenveld";"BU16990300";"43.0";"44.2"
"32693";"20300";"MW00000";"BU16990310";"2020JJ00";"Noordenveld";"BU16990310";"43.8";"39.5"
"32696";"20300";"MW00000";"BU16990320";"2020JJ00";"Noordenveld";"BU16990320";"46.3";"37.9"
"32699";"20300";"MW00000";"BU16990330";"2020JJ00";"Noordenveld";"BU16990330";"44.8";"36.3"
"32702";"20300";"MW00000";"BU16990340";"2020JJ00";"Noordenveld";"BU16990340";"43.2";"40.6"
"32705";"20300";"MW00000";"BU16990350";"2020JJ00";"Noordenveld";"BU16990350";"47.1";"41.0"
"32708";"20300";"MW00000";"BU16990360";"2020JJ00";"Noordenveld";"BU16990360";"44.2";"41.0"
"32711";"20300";"MW00000";"BU16990370";"2020JJ00";"Noordenveld";"BU16990370";"44.7";"39.9"
"32714";"20300";"MW00000";"BU16990380";"2020JJ00";"Noordenveld";"BU16990380";"44.2";"39.7"
"32717";"20300";"MW00000";"BU16990390";"2020JJ00";"Noordenveld";"BU16990390";"40.2";"45.4"
"32720";"20300";"MW00000";"WK169904";"2020JJ00";"Noordenveld";"WK169904";"45.3";"39.1"
"32723";"20300";"MW00000";"BU16990400";"2020JJ00";"Noordenveld";"BU16990400";"46.6";"39.4"
"32726";"20300";"MW00000";"BU16990410";"2020JJ00";"Noordenveld";"BU16990410";"44.4";"38.4"
"32729";"20300";"MW00000";"BU16990420";"2020JJ00";"Noordenveld";"BU16990420";"50.5";"38.3"
"32732";"20300";"MW00000";"BU16990430";"2020JJ00";"Noordenveld";"BU16990430";"44.7";"36.0"
"32735";"20300";"MW00000";"BU16990440";"2020JJ00";"Noordenveld";"BU16990440";" .";" ."
"32738";"20300";"MW00000";"BU16990450";"2020JJ00";"Noordenveld";"BU16990450";"42.9";"40.2"
"32741";"20300";"MW00000";"WK169906";"2020JJ00";"Noordenveld";"WK169906";"49.0";"40.4"
"32744";"20300";"MW00000";"BU16990600";"2020JJ00";"Noordenveld";"BU16990600";"49.8";"40.6"
"32747";"20300";"MW00000";"BU16990610";"2020JJ00";"Noordenveld";"BU16990610";"42.2";"41.6"
"32750";"20300";"MW00000";"BU16990620";"2020JJ00";"Noordenveld";"BU16990620";"44.3";"40.1"
"32753";"20300";"MW00000";"BU16990630";"2020JJ00";"Noordenveld";"BU16990630";"48.0";"38.8"
"32756";"20300";"MW00000";"GM0171";"2020JJ00";"Noordoostpolder";"GM0171";"44.0";"42.7"
"32759";"20300";"MW00000";"WK017101";"2020JJ00";"Noordoostpolder";"WK017101";"43.5";"44.9"
"32762";"20300";"MW00000";"BU01710101";"2020JJ00";"Noordoostpolder";"BU01710101";"34.2";"52.8"
"32765";"20300";"MW00000";"BU01710102";"2020JJ00";"Noordoostpolder";"BU01710102";"38.9";"50.0"
"32768";"20300";"MW00000";"BU01710103";"2020JJ00";"Noordoostpolder";"BU01710103";"47.0";"39.7"
"32771";"20300";"MW00000";"BU01710104";"2020JJ00";"Noordoostpolder";"BU01710104";"38.3";"53.2"
"32774";"20300";"MW00000";"BU01710105";"2020JJ00";"Noordoostpolder";"BU01710105";"37.9";"49.9"
"32777";"20300";"MW00000";"BU01710106";"2020JJ00";"Noordoostpolder";"BU01710106";"39.3";"50.1"
"32780";"20300";"MW00000";"BU01710107";"2020JJ00";"Noordoostpolder";"BU01710107";"39.7";"48.2"
"32783";"20300";"MW00000";"BU01710108";"2020JJ00";"Noordoostpolder";"BU01710108";"39.8";"48.7"
"32786";"20300";"MW00000";"BU01710109";"2020JJ00";"Noordoostpolder";"BU01710109";"42.7";"42.9"
"32789";"20300";"MW00000";"BU01710110";"2020JJ00";"Noordoostpolder";"BU01710110";"41.9";"45.8"
"32792";"20300";"MW00000";"BU01710111";"2020JJ00";"Noordoostpolder";"BU01710111";"50.7";"38.5"
"32795";"20300";"MW00000";"BU01710112";"2020JJ00";"Noordoostpolder";"BU01710112";"52.8";"34.5"
"32798";"20300";"MW00000";"BU01710113";"2020JJ00";"Noordoostpolder";"BU01710113";"55.5";"35.7"
"32801";"20300";"MW00000";"BU01710114";"2020JJ00";"Noordoostpolder";"BU01710114";"56.5";"33.3"
"32804";"20300";"MW00000";"BU01710115";"2020JJ00";"Noordoostpolder";"BU01710115";"55.9";"35.9"
"32807";"20300";"MW00000";"BU01710116";"2020JJ00";"Noordoostpolder";"BU01710116";"43.7";"44.6"
"32810";"20300";"MW00000";"BU01710117";"2020JJ00";"Noordoostpolder";"BU01710117";" .";" ."
"32813";"20300";"MW00000";"BU01710118";"2020JJ00";"Noordoostpolder";"BU01710118";"47.7";"36.1"
"32816";"20300";"MW00000";"WK017102";"2020JJ00";"Noordoostpolder";"WK017102";"43.5";"38.7"
"32819";"20300";"MW00000";"BU01710219";"2020JJ00";"Noordoostpolder";"BU01710219";"40.3";"42.8"
"32822";"20300";"MW00000";"BU01710220";"2020JJ00";"Noordoostpolder";"BU01710220";"40.8";"32.8"
"32825";"20300";"MW00000";"BU01710221";"2020JJ00";"Noordoostpolder";"BU01710221";"47.6";"34.0"
"32828";"20300";"MW00000";"WK017103";"2020JJ00";"Noordoostpolder";"WK017103";"45.5";"40.8"
"32831";"20300";"MW00000";"BU01710322";"2020JJ00";"Noordoostpolder";"BU01710322";"44.5";"44.0"
"32834";"20300";"MW00000";"BU01710323";"2020JJ00";"Noordoostpolder";"BU01710323";"46.8";"36.9"
"32837";"20300";"MW00000";"WK017104";"2020JJ00";"Noordoostpolder";"WK017104";"44.5";"41.0"
"32840";"20300";"MW00000";"BU01710424";"2020JJ00";"Noordoostpolder";"BU01710424";"43.8";"42.6"
"32843";"20300";"MW00000";"BU01710425";"2020JJ00";"Noordoostpolder";"BU01710425";"49.0";"36.4"
"32846";"20300";"MW00000";"BU01710426";"2020JJ00";"Noordoostpolder";"BU01710426";"45.9";"36.8"
"32849";"20300";"MW00000";"WK017105";"2020JJ00";"Noordoostpolder";"WK017105";"44.3";"39.8"
"32852";"20300";"MW00000";"BU01710527";"2020JJ00";"Noordoostpolder";"BU01710527";"42.7";"43.3"
"32855";"20300";"MW00000";"BU01710528";"2020JJ00";"Noordoostpolder";"BU01710528";" .";" ."
"32858";"20300";"MW00000";"BU01710529";"2020JJ00";"Noordoostpolder";"BU01710529";" .";" ."
"32861";"20300";"MW00000";"BU01710530";"2020JJ00";"Noordoostpolder";"BU01710530";"46.7";"35.2"
"32864";"20300";"MW00000";"WK017106";"2020JJ00";"Noordoostpolder";"WK017106";"44.1";"40.1"
"32867";"20300";"MW00000";"BU01710631";"2020JJ00";"Noordoostpolder";"BU01710631";"42.8";"41.7"
"32870";"20300";"MW00000";"BU01710632";"2020JJ00";"Noordoostpolder";"BU01710632";"47.1";"37.8"
"32873";"20300";"MW00000";"BU01710633";"2020JJ00";"Noordoostpolder";"BU01710633";"46.8";"36.8"
"32876";"20300";"MW00000";"WK017107";"2020JJ00";"Noordoostpolder";"WK017107";"43.3";"42.1"
"32879";"20300";"MW00000";"BU01710734";"2020JJ00";"Noordoostpolder";"BU01710734";"40.9";"47.2"
"32882";"20300";"MW00000";"BU01710735";"2020JJ00";"Noordoostpolder";"BU01710735";"56.2";"35.6"
"32885";"20300";"MW00000";"BU01710736";"2020JJ00";"Noordoostpolder";"BU01710736";"46.0";"35.9"
"32888";"20300";"MW00000";"WK017108";"2020JJ00";"Noordoostpolder";"WK017108";"47.1";"36.9"
"32891";"20300";"MW00000";"BU01710837";"2020JJ00";"Noordoostpolder";"BU01710837";"47.0";"37.9"
"32894";"20300";"MW00000";"BU01710838";"2020JJ00";"Noordoostpolder";"BU01710838";"44.6";"35.6"
"32897";"20300";"MW00000";"BU01710839";"2020JJ00";"Noordoostpolder";"BU01710839";"47.5";"33.9"
"32900";"20300";"MW00000";"WK017109";"2020JJ00";"Noordoostpolder";"WK017109";"45.0";"39.2"
"32903";"20300";"MW00000";"BU01710941";"2020JJ00";"Noordoostpolder";"BU01710941";"42.5";"42.9"
"32906";"20300";"MW00000";"BU01710942";"2020JJ00";"Noordoostpolder";"BU01710942";"43.5";"31.1"
"32909";"20300";"MW00000";"BU01710943";"2020JJ00";"Noordoostpolder";"BU01710943";"48.7";"34.2"
"32912";"20300";"MW00000";"WK017110";"2020JJ00";"Noordoostpolder";"WK017110";"45.1";"40.5"
"32915";"20300";"MW00000";"BU01711045";"2020JJ00";"Noordoostpolder";"BU01711045";"43.3";"44.0"
"32918";"20300";"MW00000";"BU01711046";"2020JJ00";"Noordoostpolder";"BU01711046";"60.6";"29.2"
"32921";"20300";"MW00000";"BU01711047";"2020JJ00";"Noordoostpolder";"BU01711047";"47.9";"34.4"
"32924";"20300";"MW00000";"WK017111";"2020JJ00";"Noordoostpolder";"WK017111";"43.0";"40.1"
"32927";"20300";"MW00000";"BU01711149";"2020JJ00";"Noordoostpolder";"BU01711149";"41.7";"42.9"
"32930";"20300";"MW00000";"BU01711150";"2020JJ00";"Noordoostpolder";"BU01711150";"57.6";"31.2"
"32933";"20300";"MW00000";"BU01711151";"2020JJ00";"Noordoostpolder";"BU01711151";"44.3";"36.7"
"32936";"20300";"MW00000";"WK017112";"2020JJ00";"Noordoostpolder";"WK017112";" .";" ."
"32939";"20300";"MW00000";"BU01711252";"2020JJ00";"Noordoostpolder";"BU01711252";" .";" ."
"32942";"20300";"MW00000";"GM0575";"2020JJ00";"Noordwijk";"GM0575";"52.6";"44.2"
"32945";"20300";"MW00000";"WK057500";"2020JJ00";"Noordwijk";"WK057500";"51.8";"44.4"
"32948";"20300";"MW00000";"BU05750000";"2020JJ00";"Noordwijk";"BU05750000";"51.8";"44.5"
"32951";"20300";"MW00000";"BU05750001";"2020JJ00";"Noordwijk";"BU05750001";"52.7";"43.9"
"32954";"20300";"MW00000";"BU05750002";"2020JJ00";"Noordwijk";"BU05750002";"50.7";"45.1"
"32957";"20300";"MW00000";"BU05750004";"2020JJ00";"Noordwijk";"BU05750004";" .";" ."
"32960";"20300";"MW00000";"BU05750005";"2020JJ00";"Noordwijk";"BU05750005";"29.6";"45.2"
"32963";"20300";"MW00000";"BU05750009";"2020JJ00";"Noordwijk";"BU05750009";"52.9";"39.3"
"32966";"20300";"MW00000";"WK057501";"2020JJ00";"Noordwijk";"WK057501";"53.6";"45.4"
"32969";"20300";"MW00000";"BU05750100";"2020JJ00";"Noordwijk";"BU05750100";"53.6";"47.7"
"32972";"20300";"MW00000";"BU05750101";"2020JJ00";"Noordwijk";"BU05750101";"63.5";"40.6"
"32975";"20300";"MW00000";"BU05750102";"2020JJ00";"Noordwijk";"BU05750102";"48.9";"46.8"
"32978";"20300";"MW00000";"BU05750108";"2020JJ00";"Noordwijk";"BU05750108";"61.0";"33.7"
"32981";"20300";"MW00000";"BU05750109";"2020JJ00";"Noordwijk";"BU05750109";"49.1";"42.5"
"32984";"20300";"MW00000";"WK057502";"2020JJ00";"Noordwijk";"WK057502";"53.0";"43.3"
"32987";"20300";"MW00000";"BU05750200";"2020JJ00";"Noordwijk";"BU05750200";"52.7";"44.4"
"32990";"20300";"MW00000";"BU05750201";"2020JJ00";"Noordwijk";"BU05750201";"56.5";"37.0"
"32993";"20300";"MW00000";"BU05750202";"2020JJ00";"Noordwijk";"BU05750202";"51.8";"40.4"
"32996";"20300";"MW00000";"BU05750208";"2020JJ00";"Noordwijk";"BU05750208";"57.7";"39.0"
"32999";"20300";"MW00000";"BU05750209";"2020JJ00";"Noordwijk";"BU05750209";"53.7";"42.0"
"33002";"20300";"MW00000";"GM0820";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"GM0820";"55.5";"42.4"
"33005";"20300";"MW00000";"WK082000";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"WK082000";"55.8";"42.8"
"33008";"20300";"MW00000";"BU08200000";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200000";"53.8";"44.8"
"33011";"20300";"MW00000";"BU08200001";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200001";"54.7";"42.6"
"33014";"20300";"MW00000";"BU08200002";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200002";"57.9";"42.1"
"33017";"20300";"MW00000";"BU08200003";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200003";"55.3";"39.3"
"33020";"20300";"MW00000";"BU08200008";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200008";"62.2";"38.9"
"33023";"20300";"MW00000";"BU08200009";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200009";"49.8";"40.5"
"33026";"20300";"MW00000";"WK082001";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"WK082001";"54.2";"39.8"
"33029";"20300";"MW00000";"BU08200100";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200100";"54.9";"39.6"
"33032";"20300";"MW00000";"BU08200109";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200109";"49.9";"41.0"
"33035";"20300";"MW00000";"WK082002";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"WK082002";"53.4";"40.7"
"33038";"20300";"MW00000";"BU08200200";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200200";"54.1";"41.3"
"33041";"20300";"MW00000";"BU08200209";"2020JJ00";"Nuenen, Gerwen en Nederwetten";"BU08200209";"50.0";"37.6"
"33044";"20300";"MW00000";"GM0302";"2020JJ00";"Nunspeet";"GM0302";"43.8";"42.8"
"33047";"20300";"MW00000";"WK030200";"2020JJ00";"Nunspeet";"WK030200";"43.8";"43.8"
"33050";"20300";"MW00000";"BU03020000";"2020JJ00";"Nunspeet";"BU03020000";"43.4";"44.8"
"33053";"20300";"MW00000";"BU03020001";"2020JJ00";"Nunspeet";"BU03020001";"43.3";"44.7"
"33056";"20300";"MW00000";"BU03020002";"2020JJ00";"Nunspeet";"BU03020002";"48.3";"41.5"
